id,paper_id,primers,longitude,latitude,continent,sample_type,ITS1_extracted,ITS2_extracted,ITS_total,Biome,MAT,MAP,pH,year_of_sampling,manipulated,abundances
40518,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,7697,7697,forest,4.5,443,5.92,2010,FALSE,7
40526,Vasutova_2017_3070,ITS1/ITS4,15.7065,50.7191,Europe,soil,4655,273,4928,forest,2.4,1095,3.42,2013,FALSE,3
40527,Vasutova_2017_3070,ITS1/ITS4,15.7078,50.7218,Europe,soil,1619,58,1677,forest,2.4,1095,3.64,2013,FALSE,6
40540,Rincon_2015_E6C1,ITS1F/ITS2,7.32,48.71,Europe,soil,3641,0,3641,forest,9.3,740,2.9,2010,FALSE,4
40565,Davey_2014_2252,ITS3/ITS4,10.6826,60.1295,Europe,shoot,0,4614,4614,forest,3.8,945,NA_,2010,FALSE,1
40568,Khomich_2017_FA,fITS7a/ITS4,11.7941,59.3222,Europe,water,0,1627,1627,aquatic,6.4,795,NA_,2011,FALSE,4
40603,Davey_2014_2252,ITS3/ITS4,10.7632,60.1455,Europe,shoot,0,2002,2002,forest,5.1,735,NA_,2010,FALSE,2
40606,Vasutova_2017_3070,ITS1/ITS4,15.7057,50.7225,Europe,soil,4615,459,5074,forest,2.4,1095,3.61,2013,FALSE,2
40608,Polackova_2016_KRTINY,gITS7/ITS4,16.7457,49.3021,Europe,soil,0,4989,4989,forest,8.3,570,4.64,2013,FALSE,1
40626,Tedersoo_2016_ISME,ITS3/ITS4,26.4683,57.6652,Europe,soil,0,4399,4399,forest,5.8,670,2.53,2013,FALSE,2
40632,Varenius_2017_BCFB,gITS7/ITS4+ITS4arch,15.28,63.19,Europe,soil,0,442,442,forest,3.3,533,NA_,2014,FALSE,1
40636,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,4999,4999,forest,5.5,412,NA_,2010,FALSE,10
40652,Vasutova_2021_b815,gITS7/ITS4,15.2308,50.8326,Europe,shoot,0,8141,8141,wetland,4.3,1081,4.28,2016,FALSE,1
40678,Polackova_2016_KRTINY,gITS7/ITS4,16.6112,49.2971,Europe,soil,0,4497,4497,forest,8.4,643,4.31,2013,FALSE,42
40705,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,6645,6645,forest,5.5,412,NA_,2010,FALSE,506
40717,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.0333,58.116,Europe,soil,0,4404,4404,forest,5.6,630,3.5,2012,FALSE,4
40723,TignatPerrier_2020_addCL,5.8S_Fun/ITS4_Fun,2.95,45.77,Europe,air,0,10172,10172,grassland,6.9,1214,NA_,2016,FALSE,4
40759,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,8277,8277,forest,4.5,443,5.92,2010,FALSE,1
40769,UOBC_2016_5CA6,ITS3/ITS4,-89.39,49.07,North America,soil,0,6646,6646,forest,1.9,724,NA_,2011,FALSE,2
40778,Davey_2014_2252,ITS3/ITS4,10.6959,60.1409,Europe,shoot,0,3254,3254,forest,4.2,846,NA_,2010,FALSE,3
40782,Davey_2012_6F6A,ITS3/ITS4,10.845,59.6614,Europe,shoot,0,983,983,forest,6.1,911,NA_,2009 to 2010,FALSE,1
40803,Harantova_2017_FU,gITS7/ITS4,12.6401,50.2319,Europe,soil,0,10278,10278,grassland,7.2,830,7.21,2010,FALSE,9
40808,Polackova_2016_KRTINY,gITS7/ITS4,16.6866,49.3042,Europe,soil,0,7450,7450,forest,8.3,618,6.42,2013,FALSE,1
40819,Zifcakova_2016_4C03,gITS7/ITS4,13.6162,49.0427,Europe,litter,0,3315,3315,forest,4.4,1251,3.4,2012,FALSE,1
40878,Baldrian_2016_DE02,gITS7/ITS4,14.7039,48.6655,Europe,deadwood,0,3075,3075,forest,6.6,784,4.11,2013,FALSE,3
40882,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,11503,11503,forest,2.6,806,5.1,2011,FALSE,5
40899,Tedersoo_2014_B9DD,ITS3/ITS4,-71.6797,-40.1269,South America,soil,0,5680,5680,forest,8.5,1216,4.92,2011,FALSE,2
40904,DeBeeck_2014_14DC,ITS3/ITS4,5.37278,51.1258,Europe,soil,0,574,574,forest,10.2,786,4.7,2009,FALSE,8
40942,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,7046,7046,forest,4.5,443,5.5,2010,FALSE,49
40943,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,8360,8360,forest,5.8,432,5.34,2010,FALSE,444
40946,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,9126,9126,forest,5.8,432,5.56,2010,FALSE,69
40947,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,8503,8503,forest,5.8,432,5.56,2010,FALSE,15
40958,Talbot_2014_A187,ITS1F/ITS4,-121.236,43.3747,North America,soil,1330,23,1353,forest,7.3,305,NA_,2012,FALSE,1
40968,Talbot_2014_A187,ITS1F/ITS4,-121.268,43.4241,North America,soil,1221,20,1241,forest,7.6,308,NA_,2012,FALSE,2
40983,Glassman_2016_E625,ITS1F/ITS2,-119.913,37.8126,North America,soil,16582,0,16582,forest,12.1,804,5.82,2011,FALSE,8856
41009,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.31,58.25,Europe,soil,0,3064,3064,forest,5.8,636,3.41,2012,FALSE,8
41010,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.0333,58.116,Europe,soil,0,3961,3961,forest,5.6,630,2.7,2012,FALSE,3
41017,Matsuoka_2020_EN,ITS1F_KYO2/ITS2_KYO2,-77.8388,55.2529,North America,litter,10747,0,10747,tundra,-3.6,671,NA_,2016,FALSE,2
41049,Davey_2014_2252,ITS3/ITS4,10.6851,60.1298,Europe,shoot,0,4115,4115,forest,4,921,NA_,2010,FALSE,2
41089,FelipeLucia_2020_QA,fITS7/ITS4,10.4093,51.1063,Europe,soil,0,28172,28172,forest,8,663,4.555,2011,FALSE,1
41090,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-116.548,62.4897,North America,soil,0,3328,3328,wetland,-3.8,268,6.93,2015,FALSE,1
41119,Talbot_2014_A187,ITS1F/ITS4,-121.627,42.7911,North America,soil,1492,14,1506,forest,7.5,639,NA_,2012,FALSE,1
41138,Polackova_2016_KRTINY,gITS7/ITS4,16.6112,49.2971,Europe,soil,0,5094,5094,forest,8.4,643,4.32,2013,FALSE,4
41189,Vasutova_2017_3070,ITS1/ITS4,15.5267,50.7551,Europe,soil,3550,318,3868,forest,1.9,1333,3.88,2013,FALSE,1
41190,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.2865,56.2955,Europe,soil,2091,1667,3758,forest,5.9,615,NA_,2019,FALSE,4
41191,Nacke_2016_8F49,ITS1F/ITS4,10.311,51.2715,Europe,soil,1552,2826,4378,forest,7.8,617,4.4,2012,FALSE,8
41232,Khomich_2017_FA,fITS7a/ITS4,12.5075,60.8236,Europe,water,0,810,810,aquatic,3.1,730,NA_,2011,FALSE,7
41255,Toju_2016_2321,ITS1F_KYO1/ITS2_KYO2,137.6,36.575,Asia,root,14558,0,14558,tundra,2,2290,NA_,2013,FALSE,1
41291,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,litter,0,3986,3986,forest,4.1,634,NA_,2011,FALSE,2
41323,Froeslev_2019_CA74,gITS7/ITS4,8.95119,57.1446,Europe,soil,0,6337,6337,grassland,8.6,772,4.57495555,2014,FALSE,2
41324,Kluge_2021_SL,ITS3-mkmix2/ITS4cwmix1 + ITS4cwmix2,-77.6974,55.2251,North America,sediment,0,3332,3332,tundra,-3.9,655,NA_,2017,FALSE,2
41326,Tedersoo_2016_ISME,ITS3/ITS4,27.5083,59.0589,Europe,soil,0,7524,7524,forest,5.6,641,2.54,2013,FALSE,1
41329,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,12440,12440,forest,2.6,806,5.29,2011,FALSE,1
41341,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.7,Europe,soil,0,3929,3929,forest,4.8,638,3.29,2011,FALSE,196
41427,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,6620,6620,forest,4,703,4.79,2008,FALSE,4
41430,Odriozola_2020_GA,gITS7/ITS4,16.7651,49.3239,Europe,root,0,7419,7419,forest,7.6,674,NA_,2014,FALSE,3
41431,Kyaschenko_2017_89D4,gITS7/ITS4,17.5457,60.0725,Europe,litter,0,1777,1777,forest,6.2,555,4.35,2012,FALSE,15
41432,Tarvainen_2020_AP,fITS7/ITS4,26.55,60.48,Europe,deadwood,0,2012,2012,forest,5.3,614,NA_,2014,FALSE,6
41464,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.4035,57.9381,Europe,soil,1822,1974,3796,forest,5.8,611,NA_,2013,FALSE,1
41488,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,8818,8818,forest,-1.9,1253,5.12,2008,FALSE,53
41498,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.8,Europe,soil,0,5875,5875,forest,4.8,635,3.85,2011,FALSE,6
41514,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.495,57.6524,Europe,soil,675,566,1241,forest,5.8,677,NA_,2013,FALSE,2
41517,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.9931,58.4346,Europe,soil,3242,3115,6357,forest,5.6,635,NA_,2015,FALSE,2
41518,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.6255,58.124,Europe,soil,2989,2531,5520,forest,5.1,655,NA_,2013,FALSE,41
41521,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.4007,58.0413,Europe,soil,2242,1874,4116,forest,5.2,662,NA_,2017,FALSE,2
41522,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.31,58.25,Europe,soil,0,2293,2293,forest,5.8,636,3.09,2012,FALSE,3
41524,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.4188,59.1023,Europe,soil,1120,987,2107,forest,5.5,644,NA_,2013,FALSE,4
41528,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,24.1336,59.076,Europe,soil,702,681,1383,forest,6,640,NA_,2016,FALSE,2
41529,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.0333,58.116,Europe,soil,0,3938,3938,forest,5.6,630,2.97,2012,FALSE,1
41531,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.0333,58.116,Europe,soil,0,3496,3496,forest,5.6,630,3.02,2012,FALSE,8
41539,Polackova_2016_KRTINY,gITS7/ITS4,16.6189,49.2994,Europe,soil,0,5638,5638,forest,8.2,676,4.51,2013,FALSE,130
41544,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.352,57.9389,Europe,soil,1233,1228,2461,forest,5.8,619,NA_,2013,FALSE,4
41570,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,6685,6685,forest,4,703,4.92,2008,FALSE,5
41574,Clemmensen_2015_B0AE,fITS9/ITS4,17.8711,65.9451,Europe,litter,0,1210,1210,forest,1,549,NA_,2009,FALSE,1
41587,Tarvainen_2020_AP,fITS7/ITS4,26.55,60.48,Europe,deadwood,0,2659,2659,forest,5.3,614,NA_,2014,FALSE,5
41591,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,soil,0,6868,6868,forest,3.8,1030,3.5,2011,FALSE,1
41657,Polackova_2016_KRTINY,gITS7/ITS4,16.7611,49.3078,Europe,litter,0,6569,6569,forest,7.8,648,5.1,2013,FALSE,19
41659,Polackova_2016_KRTINY,gITS7/ITS4,16.6692,49.321,Europe,litter,0,4749,4749,forest,8.2,625,5.67,2013,FALSE,1
41669,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.5345,59.0984,Europe,soil,3657,3190,6847,anthropogenic,5.1,590,NA_,2015,FALSE,2
41679,Talbot_2014_A187,ITS1F/ITS4,-119.441,37.8516,North America,soil,1177,21,1198,forest,4.7,741,NA_,2012,FALSE,7
41686,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,5533,5533,forest,-1.9,1253,4.94,2008,FALSE,112
41693,Porazinska_2018_2471,ITS1F/ITS2,-105.643,40.0511,North America,soil,7973,0,7973,tundra,-3.7,757,4.56,2015,FALSE,68
41742,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,soil,0,1372,1372,forest,4.1,634,NA_,2011,FALSE,2
41777,Urbanova_2015_25A2,ITS1/ITS4,12.7003,50.2406,Europe,litter,544,0,544,forest,7.8,727,4.11,2007,FALSE,57
41834,DeBeeck_2015_8CE2,ITS86F/ITS4,5.26389,51.2361,Europe,soil,0,666,666,forest,10.3,824,4.8,2011,FALSE,6
41855,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,4936,4936,forest,4.5,443,6,2010,FALSE,15
41860,Tedersoo_2014_B9DD,ITS3/ITS4,13.2423,49.1202,Europe,soil,0,3811,3811,forest,6.3,1186,2.64,2011,FALSE,10
41864,Blaalid_2013_HK,ITS1F/ITS4 then ITS5/ITS2,7.41667,60.55,Europe,soil,1264,0,1264,tundra,-3.5,1139,NA_,NA_,FALSE,12
41865,Rincon_2015_E6C1,ITS1F/ITS2,7.32,48.71,Europe,root,4238,0,4238,forest,9.3,740,2.9,2010,FALSE,73
41869,Tedersoo_2016_ISME,ITS3/ITS4,26.4149,57.6415,Europe,soil,0,5627,5627,forest,5.8,655,3.07,2013,FALSE,1
41955,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.495,57.6524,Europe,soil,1935,1651,3586,forest,5.8,677,NA_,2013,FALSE,6
41956,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,22.6555,58.3886,Europe,soil,459,256,715,forest,6.7,607,NA_,2012,FALSE,6
41988,Rime_2015_89DE,ITS3/ITS4,8.46667,46.6333,Europe,soil,0,7351,7351,tundra,0.6,1464,6.17,NA_,FALSE,1
42017,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,23.8229,59.2164,Europe,soil,4175,3606,7781,forest,6.3,604,NA_,2018,FALSE,9
42029,UOBC_2016_5CA6,ITS3/ITS4,-89.38,49.08,North America,soil,0,7542,7542,forest,1.9,731,5.6,2011,FALSE,22
42030,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,7226,7226,forest,2.6,806,5.46,2011,FALSE,1
42043,Rincon_2015_E6C1,ITS1F/ITS2,7.32,48.71,Europe,root,3880,0,3880,forest,9.3,740,2.9,2010,FALSE,235
42143,Polackova_2016_KRTINY,gITS7/ITS4,16.7611,49.3078,Europe,soil,0,8098,8098,forest,7.8,648,4.19,2013,FALSE,175
42149,Porazinska_2018_2471,ITS1F/ITS2,-105.632,40.0524,North America,soil,3113,0,3113,tundra,-2.8,672,4.87,2015,FALSE,13
42152,Oja_2017_AD29,ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs,23.0755,58.597,Europe,root,601,638,1239,grassland,6.7,598,NA_,2012,FALSE,1
42160,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,litter,0,6900,6900,forest,3.8,1030,3.85,2011,FALSE,955
42169,Porazinska_2018_2471,ITS1F/ITS2,-105.624,40.057,North America,soil,946,0,946,tundra,-2.2,603,5.12,2015,FALSE,18
42222,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.2465,58.1513,Europe,soil,1143,922,2065,forest,5.6,652,NA_,2016,FALSE,5
42223,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.8,Europe,soil,0,6045,6045,forest,4.8,635,3.55,2011,FALSE,43
42224,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.7,Europe,soil,0,4398,4398,forest,4.8,638,3.51,2011,FALSE,57
42232,Tarvainen_2020_AP,fITS7/ITS4,24.48,61.4,Europe,soil,0,1827,1827,forest,4.2,648,NA_,2014,FALSE,1
42251,Talbot_2014_A187,ITS1F/ITS4,-121.268,43.4241,North America,soil,1111,55,1166,forest,7.6,308,NA_,2012,FALSE,33
42265,UOBC_2016_5CA6,ITS3/ITS4,-89.41,49.07,North America,soil,0,7135,7135,forest,1.9,724,5.4,2011,FALSE,5
42348,Davey_2014_2252,ITS3/ITS4,10.6847,60.1298,Europe,shoot,0,2373,2373,forest,4,921,NA_,2010,FALSE,3
42359,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,8504,8504,forest,-1.9,1253,5.19,2008,FALSE,1
42366,Harantova_2017_FU,gITS7/ITS4,12.7355,50.2551,Europe,soil,0,7058,7058,forest,7.8,693,7.06,2015,FALSE,2
42375,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,13.7625,49.858,Europe,soil,3042,2642,5684,forest,7.8,528,NA_,2017,FALSE,6
42379,Nacke_2016_8F49,ITS1F/ITS4,10.2388,51.268,Europe,soil,128,3499,3627,forest,7.5,778,4.2,2012,FALSE,1
42390,Porazinska_2018_2471,ITS1F/ITS2,-105.624,40.0573,North America,soil,2301,0,2301,tundra,-2.2,603,5.35,2015,FALSE,1
42394,Odriozola_2020_GA,gITS7/ITS4,16.78,49.3189,Europe,soil,0,4842,4842,forest,7.8,631,4.08,2014,FALSE,3
42418,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,8133,8133,forest,4,703,5.03,2008,FALSE,2
42433,Polackova_2016_KRTINY,gITS7/ITS4,16.6163,49.2964,Europe,soil,0,8527,8527,forest,8.4,643,5.5,2013,FALSE,18
42435,Baldrian_2016_DE02,gITS7/ITS4,14.7052,48.664,Europe,deadwood,0,12997,12997,forest,6.6,784,3.58,2013,FALSE,3
42440,Tarvainen_2020_AP,fITS7/ITS4,27.33,64.27,Europe,soil,0,1499,1499,forest,2.5,600,NA_,2014,FALSE,93
42450,DeBeeck_2014_14DC,ITS1F/ITS2,5.37278,51.1258,Europe,soil,204,0,204,forest,10.2,786,4.7,2009,FALSE,12
42468,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,litter,0,2505,2505,forest,3.8,1030,3.85,2011,FALSE,1
42480,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,4494,4494,forest,5.5,412,NA_,2010,FALSE,1
42481,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,6360,6360,forest,5.5,412,NA_,2010,FALSE,33
42524,Khomich_2017_FA,fITS7a/ITS4,15.3132,62.4103,Europe,water,0,659,659,aquatic,3.9,487,NA_,2011,FALSE,1
42525,Oja_2017_AD29,ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs,22.2676,58.297,Europe,soil,1547,1586,3133,grassland,6.9,557,NA_,2012,FALSE,1
42538,Clemmensen_2015_B0AE,fITS9/ITS4,17.8466,65.9548,Europe,litter,0,4143,4143,forest,1,554,NA_,2009,FALSE,1
42585,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,litter,0,3999,3999,forest,3.8,1030,3.85,2011,FALSE,1
42628,DeBeeck_2014_14DC,ITS3/ITS4,5.37278,51.1258,Europe,soil,0,623,623,forest,10.2,786,4.7,2009,FALSE,4
42629,DeBeeck_2014_14DC,ITS3/ITS4,5.37278,51.1258,Europe,soil,0,443,443,forest,10.2,786,4.7,2009,FALSE,1
42638,Polackova_2016_KRTINY,gITS7/ITS4,16.7278,49.275,Europe,litter,0,10264,10264,forest,8.2,621,5.95,2013,FALSE,1
42666,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,23.8232,59.2192,Europe,soil,868,798,1666,forest,6.2,606,NA_,2018,FALSE,6
42674,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,6307,6307,forest,4,703,4.58,2008,FALSE,24
42683,Davey_2014_2252,ITS3/ITS4,10.6996,60.1422,Europe,shoot,0,2022,2022,forest,4.4,793,NA_,2010,FALSE,1
42687,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.31,58.25,Europe,soil,0,2370,2370,forest,5.8,636,2.84,2012,FALSE,8
42722,Tarvainen_2020_AP,fITS7/ITS4,27.33,64.27,Europe,soil,0,1871,1871,forest,2.5,600,NA_,2014,FALSE,15
42725,Froeslev_2019_CA74,gITS7/ITS4,8.1287,56.3135,Europe,soil,0,7296,7296,grassland,8.7,830,4.5539123,2014,FALSE,1
42775,UOBC_2016_5CA6,ITS3/ITS4,-89.41,49.07,North America,soil,0,10846,10846,forest,1.9,724,4.2,2011,FALSE,3
42827,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,soil,0,6125,6125,forest,4.1,634,NA_,2011,FALSE,1
42830,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,7376,7376,forest,-1.9,1253,5.12,2008,FALSE,2
42836,Toju_2016_2321,ITS1F_KYO1/ITS2_KYO2,137.612,36.569,Asia,root,5722,0,5722,tundra,0.4,2278,NA_,2013,FALSE,2
42848,Davey_2013_7683,ITS3/ITS4,9.80203,61.1072,Europe,shoot,0,1765,1765,forest,0.1,717,NA_,2009,FALSE,2
42869,Nacke_2016_8F49,ITS1F/ITS4,10.2388,51.268,Europe,soil,77,3307,3384,forest,7.5,778,4.1,2012,FALSE,1
42897,DeBeeck_2015_8CE2,ITS86F/ITS4,5.26389,51.2361,Europe,soil,0,1178,1178,forest,10.3,824,4.8,2011,FALSE,1
42915,Tedersoo_2014_B9DD,ITS3/ITS4,19.4757,67.856,Europe,soil,0,7319,7319,forest,-0.7,522,2.98,2013,FALSE,1
42927,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,25.9043,58.1033,Europe,soil,1084,855,1939,forest,5.6,650,NA_,2015,FALSE,1
42942,Egidi_AD_2019,fITS7/ITS4,-121.968,44.2767,North America,soil,0,21680,21680,grassland,6.5,2101,5.4,2003 to 2015,FALSE,19
42944,Varenius_2017_BCFB,gITS7/ITS4+ITS4arch,14.54,61.26,Europe,soil,0,180,180,forest,3.4,603,NA_,2014,FALSE,1
42982,Tarvainen_2020_AP,fITS7/ITS4,26.55,60.48,Europe,deadwood,0,3275,3275,forest,5.3,614,NA_,2014,FALSE,6
42983,Tarvainen_2020_AP,fITS7/ITS4,26.55,60.48,Europe,deadwood,0,2815,2815,forest,5.3,614,NA_,2014,FALSE,51
43023,Davey_2012_6F6A,ITS3/ITS4,10.845,59.6614,Europe,shoot,0,923,923,forest,6.1,911,NA_,2009 to 2010,FALSE,1
43043,Varenius_2017_BCFB,gITS7/ITS4+ITS4arch,15.19,63.15,Europe,soil,0,540,540,forest,3.4,503,NA_,2014,FALSE,3
43050,Harantova_2017_FU,gITS7/ITS4,12.7355,50.2551,Europe,soil,0,13934,13934,forest,7.8,693,5.95,2010,FALSE,3
43055,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.7,Europe,soil,0,5578,5578,forest,4.8,638,3.66,2011,FALSE,34
43086,Khomich_2017_FA,fITS7a/ITS4,10.653,60.5381,Europe,water,0,1916,1916,aquatic,4.2,619,NA_,2011,FALSE,3
43087,Khomich_2017_FA,fITS7a/ITS4,5.84095,60.2697,Europe,water,0,2467,2467,aquatic,6.6,2410,NA_,2011,FALSE,2
43112,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.6492,57.582,Europe,soil,886,830,1716,forest,5.8,630,NA_,2015,FALSE,2
43125,Tedersoo_2014_B9DD,ITS3/ITS4,24.7869,70.1473,Europe,soil,0,5141,5141,forest,1.6,399,2.91,2012,FALSE,1
43130,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,9395,9395,forest,5.8,432,5.78,2010,FALSE,3
43141,UOBC_2016_5CA6,ITS3/ITS4,-89.39,49.07,North America,soil,0,6140,6140,forest,1.9,724,5.77,2011,FALSE,28
43145,Porazinska_2018_2471,ITS1F/ITS2,-105.627,40.0567,North America,soil,5931,0,5931,tundra,-2.8,672,5.83,2015,FALSE,5
43169,Ahonen_2021_mDW,fITS7/ITS4,21.3179,69.5185,Europe,soil,0,2021,2021,tundra,-0.4,417,5,2013,FALSE,9
43201,Rincon_2015_E6C1,ITS1F/ITS2,1.19,42.45,Europe,soil,2995,0,2995,forest,7.5,1140,4.5,2010,FALSE,55
43208,Tedersoo_2014_B9DD,ITS3/ITS4,27.6894,57.8779,Europe,soil,0,6355,6355,forest,5.9,612,2.97,2013,FALSE,11
43228,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.4676,57.6687,Europe,soil,838,753,1591,forest,5.8,660,NA_,2013,FALSE,1
43236,Vasutova_2017_3070,ITS1/ITS4,15.7683,50.742,Europe,soil,2340,89,2429,forest,2.3,1001,3.43,2013,FALSE,30
43239,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,4007,4007,forest,4.5,443,5.76,2010,FALSE,121
43272,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,soil,0,5766,5766,forest,3.8,1030,3.5,2011,FALSE,423
43332,Davey_2014_2252,ITS3/ITS4,10.6983,60.1466,Europe,shoot,0,2360,2360,forest,4.4,793,NA_,2010,FALSE,5
43343,Baldrian_2016_DE02,gITS7/ITS4,14.7045,48.6645,Europe,deadwood,0,3526,3526,forest,6.6,784,3.13,2013,FALSE,23
43348,Porazinska_2018_2471,ITS1F/ITS2,-105.644,40.0515,North America,soil,3275,0,3275,tundra,-3.7,757,4.26,2015,FALSE,23
43388,Tedersoo_2014_B9DD,ITS3/ITS4,21.9452,68.2259,Europe,soil,0,4709,4709,forest,-0.4,418,3,2012,FALSE,2
43389,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.4768,57.6898,Europe,soil,2203,2043,4246,forest,5.7,679,NA_,2013,FALSE,1
43396,Davey_2013_7683,ITS3/ITS4,9.80203,61.1072,Europe,shoot,0,1152,1152,forest,0.1,717,NA_,2009,FALSE,1
43403,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,soil,0,4032,4032,forest,3.8,1030,3.5,2011,FALSE,2
43434,Polackova_2016_KRTINY,gITS7/ITS4,16.627,49.3005,Europe,soil,0,2088,2088,forest,8.1,654,4.72,2013,FALSE,1
43436,UOBC_2016_5CA6,ITS3/ITS4,-83.37,46.42,North America,soil,0,9850,9850,forest,5,804,5.48,2011,FALSE,9
43439,Davey_2012_6F6A,ITS3/ITS4,10.845,59.6614,Europe,shoot,0,1056,1056,forest,6.1,911,NA_,2009 to 2010,FALSE,1
43442,Ahonen_2021_mDW,fITS7/ITS4,21.3158,69.5165,Europe,soil,0,2146,2146,tundra,-0.5,416,4.49,2013,FALSE,9
43450,Porazinska_2018_2471,ITS1F/ITS2,-105.627,40.0555,North America,soil,3762,0,3762,tundra,-2.8,672,5.78,2015,FALSE,2
43463,DeBeeck_2015_8CE2,ITS86F/ITS4,5.26389,51.2361,Europe,soil,0,962,962,forest,10.3,824,4.8,2011,FALSE,25
43529,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,soil,0,6965,6965,forest,4.1,634,NA_,2011,FALSE,4
43575,Tarvainen_2020_AP,fITS7/ITS4,26.55,60.48,Europe,deadwood,0,1356,1356,forest,5.3,614,NA_,2014,FALSE,2
43586,Polackova_2016_KRTINY,gITS7/ITS4,16.6881,49.2949,Europe,soil,0,8949,8949,forest,7.9,649,4.72,2013,FALSE,1
